tag,type,n,text,xml:id,who,ana,lemma,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
l,,4.1.97,,ftln-1766,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
w,,4.1.97,Do,fs-tmp-0266040,,#vvb,do,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,now,fs-tmp-0266060,,#av,now,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,attend,fs-tmp-0266080,,#vvi,attend,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,the,fs-tmp-0266100,,#d,the,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,Queen,fs-tmp-0266120,,#n1,queen,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
pc,,4.1.97,?,fs-tmp-0266130,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,Since,fs-tmp-0266150,,#acp-cs,since,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,they,fs-tmp-0266170,,#pns,they,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,did,fs-tmp-0266190,,#vvd,do,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.97,plot,fs-tmp-0266210,,#vvi,plot,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
l,,4.1.98,,ftln-1767,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
w,,4.1.98,The,fs-tmp-0266220,,#d,the,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,means,fs-tmp-0266240,,#n2,mean,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,that,fs-tmp-0266260,,#cs,that,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,dusky,fs-tmp-0266280,,#j,dusky,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,Dis,fs-tmp-0266300,,#n1-nn,Dis,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,my,fs-tmp-0266320,,#po,my,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,daughter,fs-tmp-0266340,,#n1,daughter,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.98,got,fs-tmp-0266360,,#vvd,get,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
pc,,4.1.98,",",fs-tmp-0266370,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
l,,4.1.99,,ftln-1768,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
w,,4.1.99,Her,fs-tmp-0266380,,#po,her,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,and,fs-tmp-0266400,,#cc,and,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,her,fs-tmp-0266420,,#po,her,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,blind,fs-tmp-0266440,,#j,blind,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,boy’s,fs-tmp-0266460,,#n1g,boy,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,scandaled,fs-tmp-0266480,,#j_vn,scandal,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.99,company,fs-tmp-0266500,,#n1,company,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
l,,4.1.100,,ftln-1769,,,,,I,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
w,,4.1.100,I,fs-tmp-0266510,,#pns,i,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.100,have,fs-tmp-0266530,,#vvb,have,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.100,forsworn,fs-tmp-0266550,,#vvn,forswear,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
pc,,4.1.100,.,fs-tmp-0266560,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Ceres_Tmp
sp,,,,sp-1770,{'#SPIRITS.Iris_Tmp'},,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
l,,4.1.101,,ftln-1770,,,,,F,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
w,,4.1.101,Of,fs-tmp-0266580,,#acp-p,of,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.101,her,fs-tmp-0266600,,#po,her,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.101,society,fs-tmp-0266620,,#n1,society,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
l,,4.1.102,,ftln-1771,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
w,,4.1.102,Be,fs-tmp-0266630,,#vvb,be,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,not,fs-tmp-0266650,,#xx,not,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,afraid,fs-tmp-0266670,,#j,afraid,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
pc,,4.1.102,.,fs-tmp-0266680,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,I,fs-tmp-0266700,,#pns,i,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,met,fs-tmp-0266720,,#vvd,meet,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,her,fs-tmp-0266740,,#po,her,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.102,deity,fs-tmp-0266760,,#n1,deity,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
l,,4.1.103,,ftln-1772,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
w,,4.1.103,Cutting,fs-tmp-0266770,,#vvg,cut,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,the,fs-tmp-0266790,,#d,the,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,clouds,fs-tmp-0266810,,#n2,cloud,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,towards,fs-tmp-0266830,,#acp-p,towards,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,Paphos,fs-tmp-0266850,,#n1-nn,Paphos,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
pc,,4.1.103,",",fs-tmp-0266860,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,and,fs-tmp-0266880,,#cc,and,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,her,fs-tmp-0266900,,#po,her,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.103,son,fs-tmp-0266920,,#n1,son,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
l,,4.1.104,,ftln-1773,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
w,,4.1.104,Dove-drawn,fs-tmp-0266930,,#j,dove-drawn,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,with,fs-tmp-0266950,,#acp-p,with,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,her,fs-tmp-0266970,,#pno,she,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
pc,,4.1.104,.,fs-tmp-0266980,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,Here,fs-tmp-0267000,,#av,here,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,thought,fs-tmp-0267020,,#vvd,think,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,they,fs-tmp-0267040,,#pns,they,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,to,fs-tmp-0267060,,#acp-cs,to,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.104,have,fs-tmp-0267080,,#vvi,have,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.105,done,fs-tmp-0267090,,#vvn,do,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
l,,4.1.106,,ftln-1775,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
w,,4.1.106,Some,fs-tmp-0267100,,#d,some,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,wanton,fs-tmp-0267120,,#j,wanton,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,charm,fs-tmp-0267140,,#n1,charm,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,upon,fs-tmp-0267160,,#acp-p,upon,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,this,fs-tmp-0267180,,#d,this,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,man,fs-tmp-0267200,,#n1,man,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
w,,4.1.106,and,fs-tmp-0267220,,#cc,and,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,#SPIRITS.Iris_Tmp
c,,, ,,,,,,,,4,1,#Ferdinand_Tmp #Miranda_Tmp #Prospero_Tmp #SPIRITS.Ceres_Tmp #SPIRITS.Iris_Tmp,52,
