tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
sp,,,,sp-2659,{'#DukeSenior_AYL'},,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
l,,5.4.27,,ftln-2659,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
w,,5.4.27,I,fs-ayl-0435000,,i,#pns,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,do,fs-ayl-0435020,,do,#vvb,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,remember,fs-ayl-0435040,,remember,#vvi,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,in,fs-ayl-0435060,,in,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,this,fs-ayl-0435080,,this,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,shepherd,fs-ayl-0435100,,shepherd,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.27,boy,fs-ayl-0435120,,boy,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
l,,5.4.28,,ftln-2660,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
w,,5.4.28,Some,fs-ayl-0435130,,some,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,lively,fs-ayl-0435150,,lively,#j,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,touches,fs-ayl-0435170,,touch,#n2,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,of,fs-ayl-0435190,,of,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,my,fs-ayl-0435210,,my,#po,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,daughter’s,fs-ayl-0435230,,daughter,#n1g,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.28,favor,fs-ayl-0435250,,favour,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
pc,,5.4.28,.,fs-ayl-0435260,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#DukeSenior_AYL
sp,,,,sp-2661,{'#Orlando_AYL'},,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.29,,ftln-2661,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.29,My,fs-ayl-0435280,,my,#po,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,lord,fs-ayl-0435300,,lord,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
pc,,5.4.29,",",fs-ayl-0435310,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,the,fs-ayl-0435330,,the,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,first,fs-ayl-0435350,,first,#ord,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,time,fs-ayl-0435370,,time,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,that,fs-ayl-0435390,,that,#cs,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,I,fs-ayl-0435410,,i,#pns,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,ever,fs-ayl-0435430,,ever,#av,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,saw,fs-ayl-0435450,,see,#vvd,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.29,him,fs-ayl-0435470,,he,#pno,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.30,,ftln-2662,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.30,Methought,fs-ayl-0435480,,methinks,#vvd,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,he,fs-ayl-0435500,,he,#pns,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,was,fs-ayl-0435520,,be,#vvd,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,a,fs-ayl-0435540,,a,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,brother,fs-ayl-0435560,,brother,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,to,fs-ayl-0435580,,to,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,your,fs-ayl-0435600,,your,#po,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.30,daughter,fs-ayl-0435620,,daughter,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
pc,,5.4.30,.,fs-ayl-0435630,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.31,,ftln-2663,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.31,But,fs-ayl-0435640,,but,#acp-cc,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
pc,,5.4.31,",",fs-ayl-0435650,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,my,fs-ayl-0435670,,my,#po,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,good,fs-ayl-0435690,,good,#j,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,lord,fs-ayl-0435710,,lord,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
pc,,5.4.31,",",fs-ayl-0435720,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,this,fs-ayl-0435740,,this,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,boy,fs-ayl-0435760,,boy,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,is,fs-ayl-0435780,,be,#vvz,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.31,forest-born,fs-ayl-0435800,,forest-born,#j,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.32,,ftln-2664,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.32,And,fs-ayl-0435810,,and,#cc,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,hath,fs-ayl-0435830,,have,#vvz,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,been,fs-ayl-0435850,,be,#vvn,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,tutored,fs-ayl-0435870,,tutor,#vvn,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,in,fs-ayl-0435890,,in,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,the,fs-ayl-0435910,,the,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.32,rudiments,fs-ayl-0435930,,rudiment,#n2,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.33,,ftln-2665,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.33,Of,fs-ayl-0435940,,of,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,many,fs-ayl-0435960,,many,#d,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,desperate,fs-ayl-0435980,,desperate,#j,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,studies,fs-ayl-0436000,,study,#n2,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,by,fs-ayl-0436020,,by,#acp-p,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,his,fs-ayl-0436040,,his,#po,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.33,uncle,fs-ayl-0436060,,uncle,#n1,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
pc,,5.4.33,",",fs-ayl-0436070,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
l,,5.4.34,,ftln-2666,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
w,,5.4.34,Whom,fs-ayl-0436080,,who,#crq-ro,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
w,,5.4.34,he,fs-ayl-0436100,,he,#pns,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,#Orlando_AYL
c,,, ,,,,,,,,5,4,#DukeSenior_AYL #Jaques_AYL #LORDS.SENIOR.Amiens_AYL #Oliver_AYL #Orlando_AYL #Phoebe_AYL #Silvius_AYL,103,
