tag,type,n,text,xml:id,who,ana,lemma,part,rendition,next,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,them,fs-tim-0355300,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,or,fs-tim-0355320,,#cc,or,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,stab,fs-tim-0355340,,#vvb,stab,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,them,fs-tim-0355360,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.114,",",fs-tim-0355370,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,drown,fs-tim-0355390,,#vvb,drown,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,them,fs-tim-0355410,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,in,fs-tim-0355430,,#acp-p,in,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,a,fs-tim-0355450,,#d,a,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.114,draft,fs-tim-0355470,,#n1,draft,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.114,",",fs-tim-0355480,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.115,,ftln-2285,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.115,Confound,fs-tim-0355490,,#vvb,confound,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,them,fs-tim-0355510,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,by,fs-tim-0355530,,#acp-p,by,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,some,fs-tim-0355550,,#d,some,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,course,fs-tim-0355570,,#n1,course,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.115,",",fs-tim-0355580,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,and,fs-tim-0355600,,#cc,and,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,come,fs-tim-0355620,,#vvb,come,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,to,fs-tim-0355640,,#acp-p,to,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.115,me,fs-tim-0355660,,#pno,i,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.115,",",fs-tim-0355670,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.116,,ftln-2286,,#short,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.116,I’ll,fs-tim-0355680,,#pns|vmb,i|will,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.116,give,fs-tim-0355700,,#vvi,give,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.116,you,fs-tim-0355720,,#pn,you,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.116,gold,fs-tim-0355740,,#n1,gold,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.116,enough,fs-tim-0355760,,#av_d,enough,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.116,.,fs-tim-0355770,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
sp,,,,sp-2287,"{'#Poet_Tim', '#Painter_Tim'}",,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
l,,5.1.117,,ftln-2287,,#short,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
w,,5.1.117,Name,fs-tim-0355790,,#vvb,name,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,them,fs-tim-0355810,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
pc,,5.1.117,",",fs-tim-0355820,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,my,fs-tim-0355840,,#po,my,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,lord,fs-tim-0355860,,#n1,lord,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
pc,,5.1.117,",",fs-tim-0355870,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,let,fs-tim-0355890,,#vvb,let,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,’s,fs-tim-0355910,,#pno,we,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,know,fs-tim-0355930,,#vvi,know,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.117,them,fs-tim-0355950,,#pno,they,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
pc,,5.1.117,.,fs-tim-0355960,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Painter_Tim #Poet_Tim
sp,,,,sp-2288,{'#Timon_Tim'},,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.118,,ftln-2288,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.118,You,fs-tim-0355980,,#pn,you,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,that,fs-tim-0356000,,#d,that,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,way,fs-tim-0356020,,#n1,way,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,and,fs-tim-0356040,,#cc,and,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,you,fs-tim-0356060,,#pn,you,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,this,fs-tim-0356080,,#d,this,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.118,",",fs-tim-0356090,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,but,fs-tim-0356110,,#acp-cc,but,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,two,fs-tim-0356130,,#crd,two,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,in,fs-tim-0356150,,#acp-p,in,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.118,company,fs-tim-0356170,,#n1,company,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.118,.,fs-tim-0356180,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.119,,ftln-2289,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.119,Each,fs-tim-0356190,,#d,each,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,man,fs-tim-0356210,,#n1,man,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,apart,fs-tim-0356230,,#av,apart,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.119,",",fs-tim-0356240,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,all,fs-tim-0356260,,#d,all,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,single,fs-tim-0356280,,#j,single,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,and,fs-tim-0356300,,#cc,and,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.119,alone,fs-tim-0356320,,#j,alone,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.119,",",fs-tim-0356330,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.120,,ftln-2290,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.120,Yet,fs-tim-0356340,,#av,yet,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.120,an,fs-tim-0356360,,#d,a,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.120,archvillain,fs-tim-0356380,,#n1,arch-villain,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.120,keeps,fs-tim-0356400,,#vvz,keep,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.120,him,fs-tim-0356420,,#pno,he,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.120,company,fs-tim-0356440,,#n1,company,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.120,.,fs-tim-0356450,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.121,,ftln-2291,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
stage,delivery,SD 5.1.121,,stg-2291,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,SD 5.1.121,(,fs-tim-0356460,,,,,roman,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,SD 5.1.121,To,fs-tim-0356470,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,SD 5.1.121,one,fs-tim-0356490,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,SD 5.1.121,.,fs-tim-0356500,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,SD 5.1.121,),fs-tim-0356510,,,,,roman,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,If,fs-tim-0356530,,#cs,if,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,where,fs-tim-0356550,,#crq-cs,where,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,thou,fs-tim-0356570,,#pns,thou,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,art,fs-tim-0356590,,#vv2,be,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.121,",",fs-tim-0356600,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,two,fs-tim-0356620,,#crd,two,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,villains,fs-tim-0356640,,#n2,villain,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,shall,fs-tim-0356660,,#vmb,shall,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,not,fs-tim-0356680,,#xx,not,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.121,be,fs-tim-0356700,,#vvi,be,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.121,",",fs-tim-0356710,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.122,,ftln-2292,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.122,Come,fs-tim-0356720,,#vvb,come,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,not,fs-tim-0356740,,#xx,not,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,near,fs-tim-0356760,,#acp-p,near,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,him,fs-tim-0356780,,#pno,he,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.122,.,fs-tim-0356790,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
stage,delivery,SD 5.1.122,,stg-2292,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
pc,,SD 5.1.122,(,fs-tim-0356810,,,,,roman,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,SD 5.1.122,To,fs-tim-0356820,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,SD 5.1.122,the,fs-tim-0356840,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,SD 5.1.122,other,fs-tim-0356860,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,SD 5.1.122,.,fs-tim-0356870,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,SD 5.1.122,),fs-tim-0356880,,,,,roman,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,If,fs-tim-0356900,,#cs,if,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,thou,fs-tim-0356920,,#pns,thou,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.122,wouldst,fs-tim-0356940,,#vmd2,will,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.123,not,fs-tim-0356950,,#xx,not,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.123,reside,fs-tim-0356970,,#vvi,reside,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.124,,ftln-2294,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.124,But,fs-tim-0356980,,#acp-p,but,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,where,fs-tim-0357000,,#crq-cs,where,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,one,fs-tim-0357020,,#crd,one,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,villain,fs-tim-0357040,,#n1,villain,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,is,fs-tim-0357060,,#vvz,be,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.124,",",fs-tim-0357070,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,then,fs-tim-0357090,,#av,then,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,him,fs-tim-0357110,,#pno,he,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.124,abandon,fs-tim-0357130,,#vvb,abandon,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.124,.,fs-tim-0357140,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.124,—,fs-tim-0357150,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
l,,5.1.125,,ftln-2295,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
w,,5.1.125,Hence,fs-tim-0357160,,#av,hence,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.125,",",fs-tim-0357170,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,pack,fs-tim-0357190,,#vvb,pack,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.125,.,fs-tim-0357200,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,There’s,fs-tim-0357220,,#acp-av|vvz,there|be,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,gold,fs-tim-0357240,,#n1,gold,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.125,.,fs-tim-0357250,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,You,fs-tim-0357270,,#pn,you,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,came,fs-tim-0357290,,#vvd,come,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,for,fs-tim-0357310,,#acp-p,for,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,gold,fs-tim-0357330,,#n1,gold,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
pc,,5.1.125,",",fs-tim-0357340,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.125,you,fs-tim-0357360,,#pn,you,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
c,,, ,,,,,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,
w,,5.1.126,slaves,fs-tim-0357370,,#n2,slave,,,,,5,1,#Painter_Tim #Poet_Tim #Timon_Tim,129,#Timon_Tim
