tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.116,vilely,fs-per-0310620,,vile,#av_j,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.116,.,fs-per-0310630,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.117,,ftln-1951,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.117,Fare,fs-per-0310640,,fare,#vvb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,thee,fs-per-0310660,,thou,#pno,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,well,fs-per-0310680,,well,#av,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.117,.,fs-per-0310690,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,Thou,fs-per-0310710,,thou,#pns,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,art,fs-per-0310730,,be,#vv2,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,a,fs-per-0310750,,a,#d,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,piece,fs-per-0310770,,piece,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,of,fs-per-0310790,,of,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.117,virtue,fs-per-0310810,,virtue,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.117,",",fs-per-0310820,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.118,,ftln-1952,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.118,And,fs-per-0310830,,and,#cc,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,I,fs-per-0310850,,i,#pns,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,doubt,fs-per-0310870,,doubt,#vvb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,not,fs-per-0310890,,not,#xx,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,but,fs-per-0310910,,but,#acp-cc,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,thy,fs-per-0310930,,thy,#po,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,training,fs-per-0310950,,train,#n1_vg,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,hath,fs-per-0310970,,have,#vvz,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,been,fs-per-0310990,,be,#vvn,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.118,noble,fs-per-0311010,,noble,#j,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.118,.,fs-per-0311020,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.119,,ftln-1953,,,#short,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.119,Hold,fs-per-0311030,,hold,#vvb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.119,",",fs-per-0311040,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.119,here’s,fs-per-0311060,,here|be,#av|vvz,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.119,more,fs-per-0311080,,more,#d-c,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.119,gold,fs-per-0311100,,gold,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.119,for,fs-per-0311120,,for,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.119,thee,fs-per-0311140,,thou,#pno,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.119,.,fs-per-0311150,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
stage,business,SD 4.6.119,,stg-1953,"{'#Marina_Per', '#Lysimachus_Per'}",,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,SD 4.6.119,He,fs-per-0311160,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.119,gives,fs-per-0311180,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.119,her,fs-per-0311200,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.119,money,fs-per-0311220,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,SD 4.6.119,.,fs-per-0311230,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.120,,ftln-1954,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.120,A,fs-per-0311240,,a,#d,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,curse,fs-per-0311260,,curse,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,upon,fs-per-0311280,,upon,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,him,fs-per-0311300,,he,#pno,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.120,",",fs-per-0311310,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,die,fs-per-0311330,,die,#vvb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,he,fs-per-0311350,,he,#pns,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,like,fs-per-0311370,,like,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,a,fs-per-0311390,,a,#d,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.120,thief,fs-per-0311410,,thief,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.120,",",fs-per-0311420,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.121,,ftln-1955,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.121,That,fs-per-0311430,,that,#cs,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,robs,fs-per-0311450,,rob,#vvz,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,thee,fs-per-0311470,,thou,#pno,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,of,fs-per-0311490,,of,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,thy,fs-per-0311510,,thy,#po,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,goodness,fs-per-0311530,,goodness,#n1,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.121,!,fs-per-0311540,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,If,fs-per-0311560,,if,#cs,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,thou,fs-per-0311580,,thou,#pns,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.121,dost,fs-per-0311600,,do,#vv2,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
l,,4.6.122,,ftln-1956,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
w,,4.6.122,Hear,fs-per-0311610,,hear,#vvb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,from,fs-per-0311630,,from,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,me,fs-per-0311650,,i,#pno,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.122,",",fs-per-0311660,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,it,fs-per-0311680,,it,#pn,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,shall,fs-per-0311700,,shall,#vmb,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,be,fs-per-0311720,,be,#vvi,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,for,fs-per-0311740,,for,#acp-p,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,thy,fs-per-0311760,,thy,#po,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,4.6.122,good,fs-per-0311780,,good,#j,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
pc,,4.6.122,.,fs-per-0311790,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,#Lysimachus_Per
stage,business,SD 4.6.122.1,,stg-1956.1,{'#Lysimachus_Per'},,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.122.1,He,fs-per-0311800,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.122.1,begins,fs-per-0311820,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.122.1,to,fs-per-0311840,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
c,,, ,,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
w,,SD 4.6.122.1,exit,fs-per-0311860,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
pc,,SD 4.6.122.1,.,fs-per-0311870,,,,,,,,4,6,#Lysimachus_Per #Marina_Per,116,
sp,,,,sp-1957,{'#Bolt_Per'},,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
stage,entrance,SD 4.6.123,,stg-1957,{'#Bolt_Per'},,,inline,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
pc,,SD 4.6.123,",",fs-per-0311890,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,SD 4.6.123,at,fs-per-0311910,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,SD 4.6.123,the,fs-per-0311930,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,SD 4.6.123,door,fs-per-0311950,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
p,,,,p-1957,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
lb,,4.6.123,,ftln-1957,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
w,,4.6.123,I,fs-per-0311960,,i,#pns,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.123,beseech,fs-per-0311980,,beseech,#vvb,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.123,your,fs-per-0312000,,your,#po,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.123,Honor,fs-per-0312020,,honour,#n1,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
pc,,4.6.123,",",fs-per-0312030,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.123,one,fs-per-0312050,,one,#crd,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.123,piece,fs-per-0312070,,piece,#n1,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
lb,,4.6.124,,ftln-1958,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
w,,4.6.124,for,fs-per-0312080,,for,#acp-p,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.124,me,fs-per-0312100,,i,#pno,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
pc,,4.6.124,.,fs-per-0312110,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Bolt_Per
sp,,,,sp-1959,{'#Lysimachus_Per'},,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
l,,4.6.125,,ftln-1959,,,#short,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
w,,4.6.125,Avaunt,fs-per-0312130,,avaunt,#uh,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.125,",",fs-per-0312140,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.125,thou,fs-per-0312160,,thou,#pns,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.125,damnèd,fs-per-0312180,,damn,#j_vn,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.125,doorkeeper,fs-per-0312200,,doorkeeper,#n1,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.125,!,fs-per-0312210,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
l,,4.6.126,,ftln-1960,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
w,,4.6.126,Your,fs-per-0312220,,your,#po,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,house,fs-per-0312240,,house,#n1,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.126,",",fs-per-0312250,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,but,fs-per-0312270,,but,#acp-cc,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,for,fs-per-0312290,,for,#acp-p,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,this,fs-per-0312310,,this,#d,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,virgin,fs-per-0312330,,virgin,#n1,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,that,fs-per-0312350,,that,#cs,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,doth,fs-per-0312370,,do,#vvz,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,prop,fs-per-0312390,,prop,#vvi,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.126,it,fs-per-0312410,,it,#pn,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.126,",",fs-per-0312420,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
l,,4.6.127,,ftln-1961,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
w,,4.6.127,Would,fs-per-0312430,,will,#vmd,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.127,sink,fs-per-0312450,,sink,#vvi,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.127,and,fs-per-0312470,,and,#cc,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.127,overwhelm,fs-per-0312490,,overwhelm,#vvi,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.127,you,fs-per-0312510,,you,#pn,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.127,.,fs-per-0312520,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,
w,,4.6.127,Away,fs-per-0312540,,away,#av,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
pc,,4.6.127,!,fs-per-0312550,,,,,,,,4,6,#Bolt_Per #Lysimachus_Per #Marina_Per,117,#Lysimachus_Per
stage,exit,SD 4.6.127,,stg-1961,{'#Lysimachus_Per'},,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,SD 4.6.127,He,fs-per-0312560,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,SD 4.6.127,exits,fs-per-0312580,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
pc,,SD 4.6.127,.,fs-per-0312590,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
sp,,,,sp-1962,{'#Bolt_Per'},,,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
p,,,,p-1962,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
lb,,4.6.128,,ftln-1962,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
w,,4.6.128,How’s,fs-per-0312610,,how|be,#crq-q|vvz,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,this,fs-per-0312630,,this,#d,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
pc,,4.6.128,?,fs-per-0312640,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,We,fs-per-0312660,,we,#pns,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,must,fs-per-0312680,,must,#vmb,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,take,fs-per-0312700,,take,#vvi,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,another,fs-per-0312720,,another,#d,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,course,fs-per-0312740,,course,#n1,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.128,with,fs-per-0312760,,with,#acp-p,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
lb,,4.6.129,,ftln-1963,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
w,,4.6.129,you,fs-per-0312770,,you,#pn,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
pc,,4.6.129,!,fs-per-0312780,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.129,If,fs-per-0312800,,if,#cs,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
w,,4.6.129,your,fs-per-0312820,,your,#po,,,,,4,6,#Bolt_Per #Marina_Per,118,#Bolt_Per
c,,, ,,,,,,,,,4,6,#Bolt_Per #Marina_Per,118,
