tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,4.7.34,Have,fs-lr-0469800,,have,#vvb,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.34,in,fs-lr-0469820,,in,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.34,thy,fs-lr-0469840,,thy,#po,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.34,reverence,fs-lr-0469860,,reverence,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.34,made,fs-lr-0469880,,make,#vvn,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.34,.,fs-lr-0469890,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
sp,,,,sp-3083,{'#Kent_Lr'},,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
l,,4.7.35,,ftln-3083,,,,,F,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
w,,4.7.35,Kind,fs-lr-0469910,,kind,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.35,and,fs-lr-0469930,,and,#cc,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.35,dear,fs-lr-0469950,,dear,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.35,princess,fs-lr-0469970,,princess,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
pc,,4.7.35,.,fs-lr-0469980,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Kent_Lr
sp,,,,sp-3084,{'#Cordelia_Lr'},,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.36,,ftln-3084,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.36,Had,fs-lr-0470000,,have,#vvd,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,you,fs-lr-0470020,,you,#pn,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,not,fs-lr-0470040,,not,#xx,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,been,fs-lr-0470060,,be,#vvn,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,their,fs-lr-0470080,,their,#po,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,father,fs-lr-0470100,,father,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.36,",",fs-lr-0470110,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,these,fs-lr-0470130,,these,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,white,fs-lr-0470150,,white,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.36,flakes,fs-lr-0470170,,flake,#n2,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.37,,ftln-3085,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.37,Did,fs-lr-0470180,,do,#vvd,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,challenge,fs-lr-0470200,,challenge,#vvi,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,pity,fs-lr-0470220,,pity,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,of,fs-lr-0470240,,of,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,them,fs-lr-0470260,,they,#pno,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.37,.,fs-lr-0470270,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,Was,fs-lr-0470290,,be,#vvd,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,this,fs-lr-0470310,,this,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,a,fs-lr-0470330,,a,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.37,face,fs-lr-0470350,,face,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.38,,ftln-3086,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.38,To,fs-lr-0470360,,to,#acp-cs,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,be,fs-lr-0470380,,be,#vvi,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,opposed,fs-lr-0470400,,oppose,#vvn,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,against,fs-lr-0470420,,against,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,the,fs-lr-0470440,,the,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,jarring,fs-lr-0470460,,jar,#j_vg,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.38,winds,fs-lr-0470480,,wind,#n2,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.38,?,fs-lr-0470490,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.39,,ftln-3087,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.39,To,fs-lr-0470500,,to,#acp-cs,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,stand,fs-lr-0470520,,stand,#vvi,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,against,fs-lr-0470540,,against,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,the,fs-lr-0470560,,the,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,deep,fs-lr-0470580,,deep,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,dread-bolted,fs-lr-0470600,,dread-bolted,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.39,thunder,fs-lr-0470620,,thunder,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.39,",",fs-lr-0470630,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.40,,ftln-3088,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.40,In,fs-lr-0470640,,in,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,the,fs-lr-0470660,,the,#d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,most,fs-lr-0470680,,most,#av-s_d,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,terrible,fs-lr-0470700,,terrible,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,and,fs-lr-0470720,,and,#cc,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,nimble,fs-lr-0470740,,nimble,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.40,stroke,fs-lr-0470760,,stroke,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.41,,ftln-3089,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.41,Of,fs-lr-0470770,,of,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,quick,fs-lr-0470790,,quick,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,cross-lightning,fs-lr-0470810,,cross-lightning,#n1,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.41,?,fs-lr-0470820,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,To,fs-lr-0470840,,to,#acp-cs,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,watch,fs-lr-0470860,,watch,#vvi,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.41,",",fs-lr-0470870,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,poor,fs-lr-0470890,,poor,#j,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
c,,, ,,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,
w,,4.7.41,perdu,fs-lr-0470910,,perdu,#fw-fr,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
pc,,4.7.41,",",fs-lr-0470920,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
l,,4.7.42,,ftln-3090,,,,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
w,,4.7.42,With,fs-lr-0470930,,with,#acp-p,,,,,4,7,#ATTENDANTS.CORDELIA.1_Lr #Cordelia_Lr #Doctor_Lr #Kent_Lr #Lear_Lr #SERVANTS.CORDELIA_Lr,130,#Cordelia_Lr
