tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.56,could,fs-ado-0362620,,can,#vmd,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.56,right,fs-ado-0362640,,right,#vvi,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.56,himself,fs-ado-0362660,,himself,#px,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.56,with,fs-ado-0362680,,with,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.56,quarrelling,fs-ado-0362700,,quarrel,#vvg,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
pc,,5.1.56,",",fs-ado-0362710,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
l,,5.1.57,,ftln-2206,,,,,I,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
w,,5.1.57,Some,fs-ado-0362720,,some,#d,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.57,of,fs-ado-0362740,,of,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.57,us,fs-ado-0362760,,we,#pno,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.57,would,fs-ado-0362780,,will,#vmd,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.57,lie,fs-ado-0362800,,lie,#vvi,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.57,low,fs-ado-0362820,,low,#j,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
pc,,5.1.57,.,fs-ado-0362830,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#LeonatosBrother_Ado
sp,,,,sp-2207,{'#Claudio_Ado'},,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
l,,5.1.58,,ftln-2207,,,,,F,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
w,,5.1.58,Who,fs-ado-0362850,,who,#crq-q,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.58,wrongs,fs-ado-0362870,,wrong,#vvz,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.58,him,fs-ado-0362890,,he,#pno,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
pc,,5.1.58,?,fs-ado-0362900,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
sp,,,,sp-2208,{'#Leonato_Ado'},,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.59,,ftln-2208,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.59,Marry,fs-ado-0362920,,marry,#uh,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.59,",",fs-ado-0362930,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,thou,fs-ado-0362950,,thou,#pns,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,dost,fs-ado-0362970,,do,#vv2,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,wrong,fs-ado-0362990,,wrong,#n1_j,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,me,fs-ado-0363010,,i,#pno,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.59,",",fs-ado-0363020,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,thou,fs-ado-0363040,,thou,#pns,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,dissembler,fs-ado-0363060,,dissembler,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.59,",",fs-ado-0363070,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.59,thou,fs-ado-0363090,,thou,#pns,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.59,.,fs-ado-0363100,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.60,,ftln-2209,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.60,Nay,fs-ado-0363110,,nay,#uh,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.60,",",fs-ado-0363120,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,never,fs-ado-0363140,,never,#av-x,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,lay,fs-ado-0363160,,lay,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,thy,fs-ado-0363180,,thy,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,hand,fs-ado-0363200,,hand,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,upon,fs-ado-0363220,,upon,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,thy,fs-ado-0363240,,thy,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.60,sword,fs-ado-0363260,,sword,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.60,.,fs-ado-0363270,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.61,,ftln-2210,,,,,I,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.61,I,fs-ado-0363280,,i,#pns,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.61,fear,fs-ado-0363300,,fear,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.61,thee,fs-ado-0363320,,thou,#pno,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.61,not,fs-ado-0363340,,not,#xx,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.61,.,fs-ado-0363350,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
sp,,,,sp-2211,{'#Claudio_Ado'},,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
l,,5.1.62,,ftln-2211,,,,,F,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
w,,5.1.62,Marry,fs-ado-0363370,,marry,#uh,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
pc,,5.1.62,",",fs-ado-0363380,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.62,beshrew,fs-ado-0363400,,beshrew,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.62,my,fs-ado-0363420,,my,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.62,hand,fs-ado-0363440,,hand,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
l,,5.1.63,,ftln-2212,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
w,,5.1.63,If,fs-ado-0363450,,if,#cs,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,it,fs-ado-0363470,,it,#pn,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,should,fs-ado-0363490,,shall,#vmd,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,give,fs-ado-0363510,,give,#vvi,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,your,fs-ado-0363530,,your,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,age,fs-ado-0363550,,age,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,such,fs-ado-0363570,,such,#d,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,cause,fs-ado-0363590,,cause,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,of,fs-ado-0363610,,of,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.63,fear,fs-ado-0363630,,fear,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
pc,,5.1.63,.,fs-ado-0363640,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
l,,5.1.64,,ftln-2213,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
w,,5.1.64,In,fs-ado-0363650,,in,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,faith,fs-ado-0363670,,faith,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
pc,,5.1.64,",",fs-ado-0363680,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,my,fs-ado-0363700,,my,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,hand,fs-ado-0363720,,hand,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,meant,fs-ado-0363740,,mean,#vvd,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,nothing,fs-ado-0363760,,nothing,#pi-x,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,to,fs-ado-0363780,,to,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,my,fs-ado-0363800,,my,#po,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.64,sword,fs-ado-0363820,,sword,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
pc,,5.1.64,.,fs-ado-0363830,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Claudio_Ado
sp,,,,sp-2214,{'#Leonato_Ado'},,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.65,,ftln-2214,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.65,Tush,fs-ado-0363850,,tush,#uh,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.65,",",fs-ado-0363860,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,tush,fs-ado-0363880,,tush,#uh,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.65,",",fs-ado-0363890,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,man,fs-ado-0363910,,man,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.65,",",fs-ado-0363920,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,never,fs-ado-0363940,,never,#av-x,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,fleer,fs-ado-0363960,,fleer,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,and,fs-ado-0363980,,and,#cc,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,jest,fs-ado-0364000,,jest,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,at,fs-ado-0364020,,at,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.65,me,fs-ado-0364040,,i,#pno,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.65,.,fs-ado-0364050,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.66,,ftln-2215,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.66,I,fs-ado-0364060,,i,#pns,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,speak,fs-ado-0364080,,speak,#vvb,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,not,fs-ado-0364100,,not,#xx,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,like,fs-ado-0364120,,like,#acp-p,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,a,fs-ado-0364140,,a,#d,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,dotard,fs-ado-0364160,,dotard,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,nor,fs-ado-0364180,,nor,#cc-x,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,a,fs-ado-0364200,,a,#d,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
w,,5.1.66,fool,fs-ado-0364220,,fool,#n1,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
pc,,5.1.66,",",fs-ado-0364230,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
l,,5.1.67,,ftln-2216,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
w,,5.1.67,As,fs-ado-0364240,,as,#acp-cs,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,#Leonato_Ado
c,,, ,,,,,,,,5,1,#Claudio_Ado #DonPedro_Ado #Leonato_Ado #LeonatosBrother_Ado,67,
